         City 1,             to,         City 2,             X1,             Y1,             X2,             Y2,       Distance,          Coins,            Bux
       Helsinki,             to,         Sydney,           1606,            718,           2547,           1565,           5064,           1316,              6
        Caracas,             to,      Mount Isa,            910,           1209,           2468,           1455,           5064,           1316,              6
         Sydney,             to,       Helsinki,           2547,           1565,           1606,            718,           5064,           1316,              6
          Belem,             to,           Palu,           1054,           1299,           2320,           1299,           5064,           1316,              6
     Hammerfest,             to,         Cairns,           1602,            538,           2507,           1424,           5065,           1316,              6
    New Orleans,             to,      Hong Kong,            744,           1059,           2279,           1117,           5065,           1316,              6
          Perth,             to,         Oaxaca,           2292,           1544,            699,           1161,           5065,           1316,              6
        Iquitos,             to,        Rangoon,            880,           1320,           2137,           1167,           5065,           1316,              6
      Hong Kong,             to,    New Orleans,           2279,           1117,            744,           1059,           5065,           1316,              6
        Rangoon,             to,        Iquitos,           2137,           1167,            880,           1320,           5065,           1316,              6
           Apia,             to,          Dakar,             51,           1411,           1296,           1179,           5065,           1316,              6
          Dakar,             to,           Apia,           1296,           1179,             51,           1411,           5065,           1316,              6
         Oaxaca,             to,          Perth,            699,           1161,           2292,           1544,           5065,           1316,              6
         Cairns,             to,     Hammerfest,           2507,           1424,           1602,            538,           5065,           1316,              6
       Bismarck,             to,     Kalgoorlie,            643,            898,           2346,           1531,           5066,           1316,              6
       Santiago,             to,        Kolkata,            882,           1550,           2074,           1122,           5066,           1316,              6
       Asuncion,             to,   Port Moresby,            993,           1497,           2533,           1368,           5066,           1316,              6
   Port Moresby,             to,       Asuncion,           2533,           1368,            993,           1497,           5066,           1316,              6
        Bangkok,             to,      Chihuahua,           2170,           1188,            631,           1070,           5066,           1316,              6
        Kolkata,             to,       Santiago,           2074,           1122,            882,           1550,           5066,           1316,              6
     Kalgoorlie,             to,       Bismarck,           2346,           1531,            643,            898,           5066,           1316,              6
      Chihuahua,             to,        Bangkok,            631,           1070,           2170,           1188,           5066,           1316,              6
       Honolulu,             to,           Aden,            229,           1119,           1764,           1188,           5067,           1316,              6
        Kananga,             to,      Ketchikan,           1597,           1343,            451,            803,           5067,           1316,              6
         Hobart,             to,           Riga,           2523,           1644,           1604,            772,           5067,           1316,              6
         Hobart,             to,   Buenos Aires,           2523,           1644,            988,           1575,           5067,           1316,              6
   Buenos Aires,             to,         Hobart,            988,           1575,           2523,           1644,           5067,           1316,              6
      Mogadishu,             to,    Los Angeles,           1768,           1273,            526,           1023,           5067,           1316,              6
        Bangkok,             to,  Easter Island,           2170,           1188,            599,           1495,           5067,           1316,              6
      Melbourne,             to,    Thunder Bay,           2506,           1591,            749,            872,           5067,           1316,              6
           Aden,             to,       Honolulu,           1764,           1188,            229,           1119,           5067,           1316,              6
      Singapore,             to,        Calgary,           2189,           1272,            577,            832,           5067,           1316,              6
           Riga,             to,         Hobart,           1604,            772,           2523,           1644,           5067,           1316,              6
  Easter Island,             to,        Bangkok,            599,           1495,           2170,           1188,           5067,           1316,              6
  Santo Domingo,             to,    Broken Hill,            888,           1150,           2486,           1550,           5067,           1316,              6
      Ketchikan,             to,        Kananga,            451,            803,           1597,           1343,           5067,           1316,              6
    Broken Hill,             to,  Santo Domingo,           2486,           1550,            888,           1150,           5067,           1316,              6
    Los Angeles,             to,      Mogadishu,            526,           1023,           1768,           1273,           5067,           1316,              6
        Calgary,             to,      Singapore,            577,            832,           2189,           1272,           5067,           1316,              6
    Thunder Bay,             to,      Melbourne,            749,            872,           2506,           1591,           5067,           1316,              6
       Shenyang,             to,        Orlando,           2345,            948,            806,           1072,           5068,           1317,              6
         Lobito,             to,         Juneau,           1529,           1382,            419,            771,           5068,           1317,              6
         Munich,             to,           Hilo,           1507,            878,            268,           1144,           5068,           1317,              6
          Lhasa,             to,      Las Vegas,           2100,           1054,            566,           1002,           5068,           1317,              6
          Beira,             to,       Edmonton,           1674,           1444,            584,            798,           5068,           1317,              6
         Juneau,             to,         Lobito,            419,            771,           1529,           1382,           5068,           1317,              6
          Seoul,             to,  Washington DC,           2372,            989,            839,            988,           5068,           1317,              6
        Orlando,             to,       Shenyang,            806,           1072,           2345,            948,           5068,           1317,              6
  Washington DC,             to,          Seoul,            839,            988,           2372,            989,           5068,           1317,              6
      Chihuahua,             to,        Chengdu,            631,           1070,           2164,           1051,           5068,           1317,              6
  San Francisco,             to,       Djibouti,            504,            981,           1752,           1200,           5068,           1317,              6
       Montreal,             to,         Cairns,            866,            912,           2507,           1424,           5068,           1317,              6
        Chengdu,             to,      Chihuahua,           2164,           1051,            631,           1070,           5068,           1317,              6
      Las Vegas,             to,          Lhasa,            566,           1002,           2100,           1054,           5068,           1317,              6
       Edmonton,             to,          Beira,            584,            798,           1674,           1444,           5068,           1317,              6
           Hilo,             to,         Munich,            268,           1144,           1507,            878,           5068,           1317,              6
         Cairns,             to,       Montreal,           2507,           1424,            866,            912,           5068,           1317,              6
       Djibouti,             to,  San Francisco,           1752,           1200,            504,            981,           5068,           1317,              6
       New York,             to,        Norilsk,            864,            956,           2073,            576,           5069,           1317,              6
 Rio De Janeiro,             to,     Ulan Bator,           1094,           1466,           2221,            886,           5069,           1317,              6
     Ulan Bator,             to, Rio De Janeiro,           2221,            886,           1094,           1466,           5069,           1317,              6
    Porto Velho,             to,         Xining,            941,           1349,           2158,            995,           5069,           1317,              6
         Xining,             to,    Porto Velho,           2158,            995,            941,           1349,           5069,           1317,              6
         Denver,             to,         Xining,            625,            965,           2158,            995,           5069,           1317,              6
         Xining,             to,         Denver,           2158,            995,            625,            965,           5069,           1317,              6
          Tiksi,             to,    Mexico City,           2384,            514,            683,           1145,           5069,           1317,              6
    Mexico City,             to,          Tiksi,            683,           1145,           2384,            514,           5069,           1317,              6
        Norilsk,             to,       New York,           2073,            576,            864,            956,           5069,           1317,              6
       Edmonton,             to,           Perm,            584,            798,           1851,            755,           5070,           1317,              6
      Ahmedabad,             to,         Oaxaca,           1966,           1118,            699,           1161,           5070,           1317,              6
        Orlando,             to,        Yakutsk,            806,           1072,           2394,            701,           5070,           1317,              6
         Oaxaca,             to,      Ahmedabad,            699,           1161,           1966,           1118,           5070,           1317,              6
        Yakutsk,             to,        Orlando,           2394,            701,            806,           1072,           5070,           1317,              6
           Perm,             to,       Edmonton,           1851,            755,            584,            798,           5070,           1317,              6
      Al Fashir,             to,          Pevek,           1601,           1174,           2709,            558,           5070,           1317,              6
          Pevek,             to,      Al Fashir,           2709,            558,           1601,           1174,           5070,           1317,              6
    Yellowknife,             to,        Kuching,            566,            691,           2246,           1285,           5071,           1317,              6
          Kabul,             to,    Mexico City,           1944,           1012,            683,           1145,           5071,           1317,              6
        Detroit,             to,      Melbourne,            797,            945,           2506,           1591,           5071,           1317,              6
        Chicago,             to,       Adelaide,            757,            931,           2463,           1572,           5071,           1317,              6
    Mexico City,             to,          Kabul,            683,           1145,           1944,           1012,           5071,           1317,              6
        Kuching,             to,    Yellowknife,           2246,           1285,            566,            691,           5071,           1317,              6
       Adelaide,             to,        Chicago,           2463,           1572,            757,            931,           5071,           1317,              6
      Melbourne,             to,        Detroit,           2506,           1591,            797,            945,           5071,           1317,              6
         Anadyr,             to,         Venice,           2749,            648,           1508,            909,           5072,           1318,              6
         Venice,             to,         Anadyr,           1508,            909,           2749,            648,           5072,           1318,              6
     Whitehorse,             to,       Kinshasa,            403,            723,           1526,           1312,           5072,           1318,              6
       Winnipeg,             to,     Ulan Bator,            689,            862,           2221,            886,           5072,           1318,              6
         Moscow,             to,      Ketchikan,           1719,            780,            451,            803,           5072,           1318,              6
       Kinshasa,             to,     Whitehorse,           1526,           1312,            403,            723,           5072,           1318,              6
        Atlanta,             to,       Shanghai,            791,           1028,           2323,           1052,           5072,           1318,              6
         Durban,             to,  San Francisco,           1649,           1526,            504,            981,           5072,           1318,              6
       Shanghai,             to,        Atlanta,           2323,           1052,            791,           1028,           5072,           1318,              6
  San Francisco,             to,         Durban,            504,            981,           1649,           1526,           5072,           1318,              6
      Ketchikan,             to,         Moscow,            451,            803,           1719,            780,           5072,           1318,              6
     Ulan Bator,             to,       Winnipeg,           2221,            886,            689,            862,           5072,           1318,              6
         Taipei,             to,     Cincinnati,           2329,           1102,            791,            975,           5073,           1318,              6
         Bogota,             to,         Urumqi,            860,           1245,           2087,            924,           5073,           1318,              6
    Yellowknife,             to,         Tehran,            566,            691,           1797,            997,           5073,           1318,              6
    Kuwait City,             to,           Nome,           1775,           1062,            177,            657,           5073,           1318,              6
         Urumqi,             to,         Bogota,           2087,            924,            860,           1245,           5073,           1318,              6
         Ottawa,             to,          Seoul,            838,            912,           2372,            989,           5073,           1318,              6
        Kampala,             to,          Pevek,           1667,           1281,           2709,            558,           5073,           1318,              6
           Nome,             to,    Kuwait City,            177,            657,           1775,           1062,           5073,           1318,              6
         Tehran,             to,    Yellowknife,           1797,            997,            566,            691,           5073,           1318,              6
     Cincinnati,             to,         Taipei,            791,            975,           2329,           1102,           5073,           1318,              6
          Seoul,             to,         Ottawa,           2372,            989,            838,            912,           5073,           1318,              6
          Pevek,             to,        Kampala,           2709,            558,           1667,           1281,           5073,           1318,              6
        Baghdad,             to,      Vancouver,           1746,           1020,            488,            856,           5074,           1318,              6
       Asuncion,             to,         Xining,            993,           1497,           2158,            995,           5074,           1318,              6
      Vancouver,             to,        Baghdad,            488,            856,           1746,           1020,           5074,           1318,              6
         Xining,             to,       Asuncion,           2158,            995,            993,           1497,           5074,           1318,              6
      Reykjavik,             to,          Tokyo,           1250,            656,           2467,           1014,           5074,           1318,              6
           Nadi,             to,         Moscow,           2790,           1460,           1719,            780,           5074,           1318,              6
        Detroit,             to,         Darwin,            797,            945,           2407,           1385,           5074,           1318,              6
   Punta Arenas,             to,      Fairbanks,            898,           1777,            310,            653,           5074,           1318,              6
         Moscow,             to,           Nadi,           1719,            780,           2790,           1460,           5074,           1318,              6
      Fairbanks,             to,   Punta Arenas,            310,            653,            898,           1777,           5074,           1318,              6
          Tokyo,             to,      Reykjavik,           2467,           1014,           1250,            656,           5074,           1318,              6
         Darwin,             to,        Detroit,           2407,           1385,            797,            945,           5074,           1318,              6
         Urumqi,             to,     Charleston,           2087,            924,            823,           1035,           5075,           1318,              6
        Kolkata,             to,        Orlando,           2074,           1122,            806,           1072,           5075,           1318,              6
        Karachi,             to,         Barrow,           1921,           1096,            252,            521,           5075,           1318,              6
        Karachi,             to,      Fairbanks,           1921,           1096,            310,            653,           5075,           1318,              6
   Johannesburg,             to,       Portland,           1621,           1492,            491,            915,           5075,           1318,              6
     Charleston,             to,         Urumqi,            823,           1035,           2087,            924,           5075,           1318,              6
        Orlando,             to,        Kolkata,            806,           1072,           2074,           1122,           5075,           1318,              6
         Barrow,             to,        Karachi,            252,            521,           1921,           1096,           5075,           1318,              6
       Portland,             to,   Johannesburg,            491,            915,           1621,           1492,           5075,           1318,              6
           Nuuk,             to,   South Tarawa,           1048,            679,           2771,           1350,           5075,           1318,              6
         Durban,             to,        Spokane,           1649,           1526,            550,            892,           5075,           1318,              6
      Fairbanks,             to,        Karachi,            310,            653,           1921,           1096,           5075,           1318,              6
      Singapore,             to,        Cordoba,           2189,           1272,            949,           1541,           5075,           1318,              6
        Cordoba,             to,      Singapore,            949,           1541,           2189,           1272,           5075,           1318,              6
        Spokane,             to,         Durban,            550,            892,           1649,           1526,           5075,           1318,              6
   South Tarawa,             to,           Nuuk,           2771,           1350,           1048,            679,           5075,           1318,              6
         Riyadh,             to,       Honolulu,           1760,           1102,            229,           1119,           5076,           1319,              6
         Ottawa,             to,         Harbin,            838,            912,           2369,            900,           5076,           1319,              6
         Harbin,             to,         Ottawa,           2369,            900,            838,            912,           5076,           1319,              6
       Teresina,             to,           Cebu,           1090,           1328,           2354,           1214,           5076,           1319,              6
         Newman,             to,    Kansas City,           2335,           1480,            699,            974,           5076,           1319,              6
           Hilo,             to,       Kinshasa,            268,           1144,           1526,           1312,           5076,           1319,              6
       Kinshasa,             to,           Hilo,           1526,           1312,            268,           1144,           5076,           1319,              6
           Cebu,             to,       Teresina,           2354,           1214,           1090,           1328,           5076,           1319,              6
       Honolulu,             to,         Riyadh,            229,           1119,           1760,           1102,           5076,           1319,              6
    Kansas City,             to,         Newman,            699,            974,           2335,           1480,           5076,           1319,              6
      Guangzhou,             to,    Minneapolis,           2265,           1105,            719,            908,           5077,           1319,              6
         Sendai,             to,      Reykjavik,           2477,            981,           1250,            656,           5077,           1319,              6
         Mumbai,             to,        Houston,           1970,           1147,            703,           1068,           5077,           1319,              6
        Houston,             to,         Mumbai,            703,           1068,           1970,           1147,           5077,           1319,              6
    Minneapolis,             to,      Guangzhou,            719,            908,           2265,           1105,           5077,           1319,              6
      Reykjavik,             to,         Sendai,           1250,            656,           2477,            981,           5077,           1319,              6
        Glasgow,             to,      Mount Isa,           1392,            781,           2468,           1455,           5078,           1319,              6
      Anchorage,             to,         Vienna,            295,            707,           1553,            878,           5078,           1319,              6
      Mount Isa,             to,        Glasgow,           2468,           1455,           1392,            781,           5078,           1319,              6
         Vienna,             to,      Anchorage,           1553,            878,            295,            707,           5078,           1319,              6
      Hong Kong,             to,      Sao Paulo,           2279,           1117,           1062,           1480,           5079,           1319,              6
          Lhasa,             to,         Ottawa,           2100,           1054,            838,            912,           5079,           1319,              6
         Ottawa,             to,          Lhasa,            838,            912,           2100,           1054,           5079,           1319,              6
       Brasilia,             to,          Xi'an,           1044,           1419,           2250,           1021,           5079,           1319,              6
         Sydney,             to,      Barcelona,           2547,           1565,           1435,            952,           5079,           1319,              6
      Sao Paulo,             to,      Hong Kong,           1062,           1480,           2279,           1117,           5079,           1319,              6
      Barcelona,             to,         Sydney,           1435,            952,           2547,           1565,           5079,           1319,              6
          Xi'an,             to,       Brasilia,           2250,           1021,           1044,           1419,           5079,           1319,              6
        Nanping,             to,        Chicago,           2296,           1082,            757,            931,           5080,           1320,              6
        Toronto,             to,         Urumqi,            817,            925,           2087,            924,           5080,           1320,              6
        Chicago,             to,        Nanping,            757,            931,           2296,           1082,           5080,           1320,              6
      Araguaina,             to,        Norilsk,           1057,           1338,           2073,            576,           5080,           1320,              6
        Norilsk,             to,      Araguaina,           2073,            576,           1057,           1338,           5080,           1320,              6
      Mogadishu,             to,        Calgary,           1768,           1273,            577,            832,           5080,           1320,              6
        Calgary,             to,      Mogadishu,            577,            832,           1768,           1273,           5080,           1320,              6
      Hyderabad,             to,      Guatemala,           2010,           1163,            740,           1178,           5080,           1320,              6
      Guatemala,             to,      Hyderabad,            740,           1178,           2010,           1163,           5080,           1320,              6
         Urumqi,             to,        Toronto,           2087,            924,            817,            925,           5080,           1320,              6
      Hyderabad,             to,   Punta Arenas,           2010,           1163,            898,           1777,           5081,           1320,              6
     Cincinnati,             to,       Shanghai,            791,            975,           2323,           1052,           5081,           1320,              6
   Punta Arenas,             to,      Hyderabad,            898,           1777,           2010,           1163,           5081,           1320,              6
           Cebu,             to,          Miami,           2354,           1214,            819,           1096,           5081,           1320,              6
      Hyderabad,             to,    New Orleans,           2010,           1163,            744,           1059,           5081,           1320,              6
        Nanping,             to,    Thunder Bay,           2296,           1082,            749,            872,           5081,           1320,              6
      Mogadishu,             to,       Honolulu,           1768,           1273,            229,           1119,           5081,           1320,              6
        Iquitos,             to,         Urumqi,            880,           1320,           2087,            924,           5081,           1320,              6
         Urumqi,             to,        Iquitos,           2087,            924,            880,           1320,           5081,           1320,              6
    New Orleans,             to,      Hyderabad,            744,           1059,           2010,           1163,           5081,           1320,              6
       Zanzibar,             to,          Pevek,           1714,           1348,           2709,            558,           5081,           1320,              6
         Cairns,             to,         Manaus,           2507,           1424,            972,           1306,           5081,           1320,              6
          Miami,             to,           Cebu,            819,           1096,           2354,           1214,           5081,           1320,              6
          Pevek,             to,       Zanzibar,           2709,            558,           1714,           1348,           5081,           1320,              6
       Honolulu,             to,      Mogadishu,            229,           1119,           1768,           1273,           5081,           1320,              6
       Shanghai,             to,     Cincinnati,           2323,           1052,            791,            975,           5081,           1320,              6
    Thunder Bay,             to,        Nanping,            749,            872,           2296,           1082,           5081,           1320,              6
         Manaus,             to,         Cairns,            972,           1306,           2507,           1424,           5081,           1320,              6
       Auckland,             to,      Bucharest,           2727,           1588,           1651,            912,           5082,           1320,              6
         Dallas,             to,        Kuching,            692,           1036,           2246,           1285,           5082,           1320,              6
    Broken Hill,             to,         Lisbon,           2486,           1550,           1355,            971,           5082,           1320,              6
         Lisbon,             to,    Broken Hill,           1355,            971,           2486,           1550,           5082,           1320,              6
    Broken Hill,             to,        Caracas,           2486,           1550,            910,           1209,           5082,           1320,              6
      Bucharest,             to,       Auckland,           1651,            912,           2727,           1588,           5082,           1320,              6
     Kalgoorlie,             to,       Edmonton,           2346,           1531,            584,            798,           5082,           1320,              6
         Havana,             to,         Manila,            795,           1120,           2326,           1182,           5082,           1320,              6
       Asuncion,             to,          Hanoi,            993,           1497,           2210,           1132,           5082,           1320,              6
        Caracas,             to,    Broken Hill,            910,           1209,           2486,           1550,           5082,           1320,              6
         Broome,             to,      St. Louis,           2344,           1418,            737,            981,           5082,           1320,              6
          Hanoi,             to,       Asuncion,           2210,           1132,            993,           1497,           5082,           1320,              6
       Edmonton,             to,     Kalgoorlie,            584,            798,           2346,           1531,           5082,           1320,              6
      St. Louis,             to,         Broome,            737,            981,           2344,           1418,           5082,           1320,              6
        Kuching,             to,         Dallas,           2246,           1285,            692,           1036,           5082,           1320,              6
         Manila,             to,         Havana,           2326,           1182,            795,           1120,           5082,           1320,              6
       Santiago,             to,      Katherine,            882,           1550,           2419,           1408,           5083,           1320,              6
       Belgrade,             to,   South Tarawa,           1578,            912,           2771,           1350,           5083,           1320,              6
      Katherine,             to,       Santiago,           2419,           1408,            882,           1550,           5083,           1320,              6
         Recife,             to,          Seoul,           1154,           1352,           2372,            989,           5083,           1320,              6
   South Tarawa,             to,       Belgrade,           2771,           1350,           1578,            912,           5083,           1320,              6
           Palu,             to,      Sao Paulo,           2320,           1299,           1062,           1480,           5083,           1320,              6
       Asuncion,             to,        Kuching,            993,           1497,           2246,           1285,           5083,           1320,              6
        Kuching,             to,       Asuncion,           2246,           1285,            993,           1497,           5083,           1320,              6
          Dhaka,             to,    Panama City,           2094,           1109,            828,           1221,           5083,           1320,              6
    Broken Hill,             to,    Porto Velho,           2486,           1550,            941,           1349,           5083,           1320,              6
         Juneau,             to,      Hyderabad,            419,            771,           2010,           1163,           5083,           1320,              6
          Seoul,             to,         Recife,           2372,            989,           1154,           1352,           5083,           1320,              6
    Panama City,             to,          Dhaka,            828,           1221,           2094,           1109,           5083,           1320,              6
      Hyderabad,             to,         Juneau,           2010,           1163,            419,            771,           5083,           1320,              6
      Sao Paulo,             to,           Palu,           1062,           1480,           2320,           1299,           5083,           1320,              6
    Porto Velho,             to,    Broken Hill,            941,           1349,           2486,           1550,           5083,           1320,              6
 St. Petersburg,             to,         Hobart,           1645,            725,           2523,           1644,           5084,           1321,              6
         Mumbai,             to,         Oaxaca,           1970,           1147,            699,           1161,           5084,           1321,              6
         Inuvik,             to,         Hobart,            417,            579,           2523,           1644,           5084,           1321,              6
        Cordoba,             to,        Bangkok,            949,           1541,           2170,           1188,           5084,           1321,              6
         Hobart,             to,         Inuvik,           2523,           1644,            417,            579,           5084,           1321,              6
         Oaxaca,             to,         Mumbai,            699,           1161,           1970,           1147,           5084,           1321,              6
        Bangkok,             to,        Cordoba,           2170,           1188,            949,           1541,           5084,           1321,              6
         Hobart,             to, St. Petersburg,           2523,           1644,           1645,            725,           5084,           1321,              6
   Punta Arenas,             to,      Mount Isa,            898,           1777,           2468,           1455,           5085,           1321,              6
      Amsterdam,             to,    Rockhampton,           1461,            830,           2553,           1481,           5085,           1321,              6
       Nagasaki,             to,       New York,           2395,           1032,            864,            956,           5085,           1321,              6
     Casablanca,             to,    Rockhampton,           1364,           1031,           2553,           1481,           5085,           1321,              6
         Ottawa,             to,         Sydney,            838,            912,           2547,           1565,           5085,           1321,              6
    Los Angeles,             to,         Tehran,            526,           1023,           1797,            997,           5085,           1321,              6
        Nairobi,             to,        Seattle,           1693,           1300,            491,            886,           5085,           1321,              6
         Ottawa,             to,          Dhaka,            838,            912,           2094,           1109,           5085,           1321,              6
          Dhaka,             to,         Ottawa,           2094,           1109,            838,            912,           5085,           1321,              6
         Sydney,             to,         Ottawa,           2547,           1565,            838,            912,           5085,           1321,              6
       New York,             to,       Nagasaki,            864,            956,           2395,           1032,           5085,           1321,              6
       Brasilia,             to,      Hong Kong,           1044,           1419,           2279,           1117,           5085,           1321,              6
    Rockhampton,             to,      Amsterdam,           2553,           1481,           1461,            830,           5085,           1321,              6
      Hong Kong,             to,       Brasilia,           2279,           1117,           1044,           1419,           5085,           1321,              6
    Rockhampton,             to,     Casablanca,           2553,           1481,           1364,           1031,           5085,           1321,              6
       Bordeaux,             to,    Rockhampton,           1417,            910,           2553,           1481,           5085,           1321,              6
        Seattle,             to,        Nairobi,            491,            886,           1693,           1300,           5085,           1321,              6
      Mount Isa,             to,   Punta Arenas,           2468,           1455,            898,           1777,           5085,           1321,              6
    Rockhampton,             to,       Bordeaux,           2553,           1481,           1417,            910,           5085,           1321,              6
         Tehran,             to,    Los Angeles,           1797,            997,            526,           1023,           5085,           1321,              6
      Hyderabad,             to,     Whitehorse,           2010,           1163,            403,            723,           5086,           1321,              6
      Bangalore,             to,        Chicago,           2001,           1195,            757,            931,           5086,           1321,              6
       Shenyang,             to,       San Jose,           2345,            948,            789,           1212,           5086,           1321,              6
     Whitehorse,             to,      Hyderabad,            403,            723,           2010,           1163,           5086,           1321,              6
        Chicago,             to,      Bangalore,            757,            931,           2001,           1195,           5086,           1321,              6
       San Jose,             to,       Shenyang,            789,           1212,           2345,            948,           5086,           1321,              6
           Palu,             to,       San Jose,           2320,           1299,            789,           1212,           5087,           1321,              6
   Buenos Aires,             to,   Port Moresby,            988,           1575,           2533,           1368,           5087,           1321,              6
  Easter Island,             to,       Helsinki,            599,           1495,           1606,            718,           5087,           1321,              6
      Melbourne,             to,     Casablanca,           2506,           1591,           1364,           1031,           5087,           1321,              6
        Detroit,             to,           Cebu,            797,            945,           2354,           1214,           5087,           1321,              6
         Havana,             to,        Yakutsk,            795,           1120,           2394,            701,           5087,           1321,              6
   Port Moresby,             to,   Campo Grande,           2533,           1368,           1002,           1452,           5087,           1321,              6
         Madrid,             to,    Rockhampton,           1395,            955,           2553,           1481,           5087,           1321,              6
           Cebu,             to,        Detroit,           2354,           1214,            797,            945,           5087,           1321,              6
    Rockhampton,             to,         Madrid,           2553,           1481,           1395,            955,           5087,           1321,              6
       San Jose,             to,           Palu,            789,           1212,           2320,           1299,           5087,           1321,              6
   Campo Grande,             to,   Port Moresby,           1002,           1452,           2533,           1368,           5087,           1321,              6
       Helsinki,             to,  Easter Island,           1606,            718,            599,           1495,           5087,           1321,              6
        Yakutsk,             to,         Havana,           2394,            701,            795,           1120,           5087,           1321,              6
     Casablanca,             to,      Melbourne,           1364,           1031,           2506,           1591,           5087,           1321,              6
   Port Moresby,             to,   Buenos Aires,           2533,           1368,            988,           1575,           5087,           1321,              6
      Las Vegas,             to,      Mahajanga,            566,           1002,           1769,           1416,           5088,           1322,              6
         Sydney,             to,       New York,           2547,           1565,            864,            956,           5088,           1322,              6
       New York,             to,         Sydney,            864,            956,           2547,           1565,           5088,           1322,              6
        Toronto,             to,       Shenyang,            817,            925,           2345,            948,           5088,           1322,              6
         Cancun,             to,        Nanping,            767,           1133,           2296,           1082,           5088,           1322,              6
           Bern,             to,          Pevek,           1480,            886,           2709,            558,           5088,           1322,              6
