         City 1,             to,         City 2,             X1,             Y1,             X2,             Y2,       Distance,          Coins,            Bux
        Beijing,             to,       New York,           2295,            966,            864,            956,           5476,           1419,              6
   Buenos Aires,             to,          Xi'an,            988,           1575,           2250,           1021,           5512,           1428,              6
          Xi'an,             to,   Buenos Aires,           2250,           1021,            988,           1575,           5512,           1428,              6
        Jakarta,             to,           Lima,           2223,           1339,            837,           1357,           5544,           1436,              7
           Lima,             to,        Jakarta,            837,           1357,           2223,           1339,           5544,           1436,              7
          Xi'an,             to,       New York,           2250,           1021,            864,            956,           5550,           1437,              7
       New York,             to,          Xi'an,            864,            956,           2250,           1021,           5550,           1437,              7
       Shenyang,             to,      Sao Paulo,           2345,            948,           1062,           1480,           5555,           1438,              7
      Sao Paulo,             to,       Shenyang,           1062,           1480,           2345,            948,           5555,           1438,              7
    Mexico City,             to,          Dhaka,            683,           1145,           2094,           1109,           5557,           1439,              7
          Dhaka,             to,    Mexico City,           2094,           1109,            683,           1145,           5557,           1439,              7
    Mexico City,             to,        Kolkata,            683,           1145,           2074,           1122,           5564,           1441,              7
        Kolkata,             to,    Mexico City,           2074,           1122,            683,           1145,           5564,           1441,              7
   Buenos Aires,             to,         Manila,            988,           1575,           2326,           1182,           5578,           1444,              7
         Manila,             to,   Buenos Aires,           2326,           1182,            988,           1575,           5578,           1444,              7
      Guangzhou,             to,           Lima,           2265,           1105,            837,           1357,           5579,           1444,              7
        Jakarta,             to,        Chicago,           2223,           1339,            757,            931,           5579,           1444,              7
        Chicago,             to,        Jakarta,            757,            931,           2223,           1339,           5579,           1444,              7
           Lima,             to,      Guangzhou,            837,           1357,           2265,           1105,           5579,           1444,              7
        Karachi,             to,    Los Angeles,           1921,           1096,            526,           1023,           5587,           1446,              7
    Los Angeles,             to,        Karachi,            526,           1023,           1921,           1096,           5587,           1446,              7
        Beijing,             to,           Lima,           2295,            966,            837,           1357,           5591,           1447,              7
           Lima,             to,        Beijing,            837,           1357,           2295,            966,           5591,           1447,              7
          Seoul,             to,      Sao Paulo,           2372,            989,           1062,           1480,           5595,           1448,              7
      Sao Paulo,             to,          Seoul,           1062,           1480,           2372,            989,           5595,           1448,              7
      Guangzhou,             to,       New York,           2265,           1105,            864,            956,           5627,           1456,              7
       New York,             to,      Guangzhou,            864,            956,           2265,           1105,           5627,           1456,              7
        Chicago,             to,        Bangkok,            757,            931,           2170,           1188,           5642,           1460,              7
        Bangkok,             to,        Chicago,           2170,           1188,            757,            931,           5642,           1460,              7
        Jakarta,             to,       New York,           2223,           1339,            864,            956,           5647,           1461,              7
       New York,             to,        Jakarta,            864,            956,           2223,           1339,           5647,           1461,              7
           Lima,             to,          Xi'an,            837,           1357,           2250,           1021,           5708,           1477,              7
          Xi'an,             to,           Lima,           2250,           1021,            837,           1357,           5708,           1477,              7
   Buenos Aires,             to,       Shanghai,            988,           1575,           2323,           1052,           5735,           1483,              7
       Shanghai,             to,   Buenos Aires,           2323,           1052,            988,           1575,           5735,           1483,              7
          Tokyo,             to,   Buenos Aires,           2467,           1014,            988,           1575,           5740,           1485,              7
   Buenos Aires,             to,          Tokyo,            988,           1575,           2467,           1014,           5740,           1485,              7
   Buenos Aires,             to,        Beijing,            988,           1575,           2295,            966,           5767,           1491,              7
        Beijing,             to,   Buenos Aires,           2295,            966,            988,           1575,           5767,           1491,              7
          Tokyo,             to, Rio De Janeiro,           2467,           1014,           1094,           1466,           5781,           1495,              7
 Rio De Janeiro,             to,          Tokyo,           1094,           1466,           2467,           1014,           5781,           1495,              7
          Tokyo,             to,      Sao Paulo,           2467,           1014,           1062,           1480,           5883,           1520,              7
      Sao Paulo,             to,          Tokyo,           1062,           1480,           2467,           1014,           5883,           1520,              7
   Buenos Aires,             to,       Shenyang,            988,           1575,           2345,            948,           5979,           1544,              7
       Shenyang,             to,   Buenos Aires,           2345,            948,            988,           1575,           5979,           1544,              7
   Buenos Aires,             to,          Seoul,            988,           1575,           2372,            989,           6011,           1552,              7
          Seoul,             to,   Buenos Aires,           2372,            989,            988,           1575,           6011,           1552,              7
