         City 1,             to,         City 2,             X1,             Y1,             X2,             Y2,       Distance,          Coins,            Bux
       Portland,             to,         Moscow,            491,            915,           1719,            780,           4940,           1285,              6
          Dakar,             to,         Cairns,           1296,           1179,           2507,           1424,           4940,           1285,              6
       Brisbane,             to,        Algiers,           2565,           1514,           1442,            998,           4940,           1285,              6
 Rio De Janeiro,             to,      Hong Kong,           1094,           1466,           2279,           1117,           4940,           1285,              6
           Rome,             to,      Anchorage,           1508,            942,            295,            707,           4940,           1285,              6
         Moscow,             to,       Portland,           1719,            780,            491,            915,           4940,           1285,              6
       Edmonton,             to,       Djibouti,            584,            798,           1752,           1200,           4940,           1285,              6
         Taipei,             to,       Salvador,           2329,           1102,           1126,           1385,           4940,           1285,              6
          Pevek,             to,       Benghazi,           2709,            558,           1572,           1042,           4940,           1285,              6
         Vienna,             to,         Hobart,           1553,            878,           2523,           1644,           4940,           1285,              6
      Hong Kong,             to, Rio De Janeiro,           2279,           1117,           1094,           1466,           4940,           1285,              6
       Benghazi,             to,          Pevek,           1572,           1042,           2709,            558,           4940,           1285,              6
         Barrow,             to,        Cordoba,            252,            521,            949,           1541,           4940,           1285,              6
         Cancun,             to,      Bangalore,            767,           1133,           2001,           1195,           4940,           1285,              6
        Algiers,             to,       Brisbane,           1442,            998,           2565,           1514,           4940,           1285,              6
      Barcelona,             to,    Rockhampton,           1435,            952,           2553,           1481,           4944,           1286,              6
    Los Angeles,             to,         Riyadh,            526,           1023,           1760,           1102,           4944,           1286,              6
 Salt Lake City,             to,      Mogadishu,            573,            955,           1768,           1273,           4944,           1286,              6
         Butwal,             to,        Toronto,           2044,           1078,            817,            925,           4944,           1286,              6
          Osaka,             to,      Reykjavik,           2433,           1017,           1250,            656,           4944,           1286,              6
      Reykjavik,             to,          Osaka,           1250,            656,           2433,           1017,           4944,           1286,              6
         Cuiaba,             to,    Novosibirsk,            988,           1409,           2063,            798,           4944,           1286,              6
      St. Louis,             to,      Ahmedabad,            737,            981,           1966,           1118,           4944,           1286,              6
        Jakarta,             to,         Cuiaba,           2223,           1339,            988,           1409,           4944,           1286,              6
        Spokane,             to,    Kuwait City,            550,            892,           1775,           1062,           4944,           1286,              6
          Quito,             to,         Butwal,            827,           1295,           2044,           1078,           4944,           1286,              6
    Kuwait City,             to,        Spokane,           1775,           1062,            550,            892,           4944,           1286,              6
    Broken Hill,             to,     Casablanca,           2486,           1550,           1364,           1031,           4944,           1286,              6
    Rockhampton,             to,      Barcelona,           2553,           1481,           1435,            952,           4944,           1286,              6
         Inuvik,             to, St. Petersburg,            417,            579,           1645,            725,           4944,           1286,              6
      Mogadishu,             to, Salt Lake City,           1768,           1273,            573,            955,           4944,           1286,              6
     Copenhagen,             to,    Broken Hill,           1516,            783,           2486,           1550,           4944,           1286,              6
    Novosibirsk,             to,         Cuiaba,           2063,            798,            988,           1409,           4944,           1286,              6
 St. Petersburg,             to,         Inuvik,           1645,            725,            417,            579,           4944,           1286,              6
        Calgary,             to,        Mombasa,            577,            832,           1713,           1320,           4944,           1286,              6
         Butwal,             to,          Quito,           2044,           1078,            827,           1295,           4944,           1286,              6
        Mombasa,             to,        Calgary,           1713,           1320,            577,            832,           4944,           1286,              6
    Broken Hill,             to,     Copenhagen,           2486,           1550,           1516,            783,           4944,           1286,              6
         Riyadh,             to,    Los Angeles,           1760,           1102,            526,           1023,           4944,           1286,              6
     Casablanca,             to,    Broken Hill,           1364,           1031,           2486,           1550,           4944,           1286,              6
      Ahmedabad,             to,      St. Louis,           1966,           1118,            737,            981,           4944,           1286,              6
         Cuiaba,             to,        Jakarta,            988,           1409,           2223,           1339,           4944,           1286,              6
        Toronto,             to,         Butwal,            817,            925,           2044,           1078,           4944,           1286,              6
       Bordeaux,             to,       Adelaide,           1417,            910,           2463,           1572,           4948,           1287,              6
          Belem,             to,     Ulan Bator,           1054,           1299,           2221,            886,           4948,           1287,              6
        Norilsk,             to,       Teresina,           2073,            576,           1090,           1328,           4948,           1287,              6
       Monrovia,             to,    Rockhampton,           1339,           1243,           2553,           1481,           4948,           1287,              6
      Ketchikan,             to,       Murmansk,            451,            803,           1665,            562,           4948,           1287,              6
 Rio De Janeiro,             to,           Palu,           1094,           1466,           2320,           1299,           4948,           1287,              6
      Reykjavik,             to,           Cebu,           1250,            656,           2354,           1214,           4948,           1287,              6
      Vancouver,             to,           Juba,            488,            856,           1662,           1248,           4948,           1287,              6
      Stockholm,             to,       Adelaide,           1551,            736,           2463,           1572,           4948,           1287,              6
     Ulan Bator,             to,          Belem,           2221,            886,           1054,           1299,           4948,           1287,              6
       Adelaide,             to,       Bordeaux,           2463,           1572,           1417,            910,           4948,           1287,              6
         Juneau,             to,       Istanbul,            419,            771,           1642,            958,           4948,           1287,              6
      Fortaleza,             to,           Cebu,           1121,           1316,           2354,           1214,           4948,           1287,              6
         Lisbon,             to,         Cairns,           1355,            971,           2507,           1424,           4948,           1287,              6
       Teresina,             to,        Norilsk,           1090,           1328,           2073,            576,           4948,           1287,              6
       Istanbul,             to,         Juneau,           1642,            958,            419,            771,           4948,           1287,              6
         Cairns,             to,         Lisbon,           2507,           1424,           1355,            971,           4948,           1287,              6
      Araguaina,             to,      Geraldton,           1057,           1338,           2283,           1507,           4948,           1287,              6
           Juba,             to,      Vancouver,           1662,           1248,            488,            856,           4948,           1287,              6
       Murmansk,             to,      Ketchikan,           1665,            562,            451,            803,           4948,           1287,              6
       Adelaide,             to,      Stockholm,           2463,           1572,           1551,            736,           4948,           1287,              6
           Cebu,             to,      Reykjavik,           2354,           1214,           1250,            656,           4948,           1287,              6
    Rockhampton,             to,       Monrovia,           2553,           1481,           1339,           1243,           4948,           1287,              6
      Geraldton,             to,      Araguaina,           2283,           1507,           1057,           1338,           4948,           1287,              6
           Palu,             to, Rio De Janeiro,           2320,           1299,           1094,           1466,           4948,           1287,              6
           Cebu,             to,      Fortaleza,           2354,           1214,           1121,           1316,           4948,           1287,              6
    Novosibirsk,             to,  Washington DC,           2063,            798,            839,            988,           4952,           1288,              6
    Mexico City,             to,        Karachi,            683,           1145,           1921,           1096,           4952,           1288,              6
  Easter Island,             to,           Riga,            599,           1495,           1604,            772,           4952,           1288,              6
           Riga,             to,  Easter Island,           1604,            772,            599,           1495,           4952,           1288,              6
         Harare,             to,        Spokane,           1680,           1399,            550,            892,           4952,           1288,              6
         Butwal,             to,           Lima,           2044,           1078,            837,           1357,           4952,           1288,              6
          Xi'an,             to, Rio De Janeiro,           2250,           1021,           1094,           1466,           4952,           1288,              6
      Melbourne,             to,         Berlin,           2506,           1591,           1528,            831,           4952,           1288,              6
       Adelaide,             to,       Brussels,           2463,           1572,           1454,            853,           4952,           1288,              6
        Karachi,             to,    Mexico City,           1921,           1096,            683,           1145,           4952,           1288,              6
         Butwal,             to,        Orlando,           2044,           1078,            806,           1072,           4952,           1288,              6
       Brussels,             to,       Adelaide,           1454,            853,           2463,           1572,           4952,           1288,              6
        Orlando,             to,         Butwal,            806,           1072,           2044,           1078,           4952,           1288,              6
    Los Angeles,             to,       Djibouti,            526,           1023,           1752,           1200,           4952,           1288,              6
         Bamako,             to,       Brisbane,           1369,           1192,           2565,           1514,           4952,           1288,              6
           Lima,             to,         Butwal,            837,           1357,           2044,           1078,           4952,           1288,              6
       Djibouti,             to,    Los Angeles,           1752,           1200,            526,           1023,           4952,           1288,              6
 Rio De Janeiro,             to,          Xi'an,           1094,           1466,           2250,           1021,           4952,           1288,              6
   Port Moresby,             to,         London,           2533,           1368,           1410,            845,           4952,           1288,              6
        Spokane,             to,         Harare,            550,            892,           1680,           1399,           4952,           1288,              6
      Hong Kong,             to,          Belem,           2279,           1117,           1054,           1299,           4952,           1288,              6
          Belem,             to,      Hong Kong,           1054,           1299,           2279,           1117,           4952,           1288,              6
  Washington DC,             to,    Novosibirsk,            839,            988,           2063,            798,           4952,           1288,              6
    Porto Velho,             to,         Padang,            941,           1349,           2179,           1303,           4952,           1288,              6
        Magadan,             to,       Timbuktu,           2561,            734,           1399,           1162,           4952,           1288,              6
         Padang,             to,    Porto Velho,           2179,           1303,            941,           1349,           4952,           1288,              6
         London,             to,   Port Moresby,           1410,            845,           2533,           1368,           4952,           1288,              6
       Timbuktu,             to,        Magadan,           1399,           1162,           2561,            734,           4952,           1288,              6
   Buenos Aires,             to,      Singapore,            988,           1575,           2189,           1272,           4952,           1288,              6
         Berlin,             to,      Melbourne,           1528,            831,           2506,           1591,           4952,           1288,              6
       Brisbane,             to,         Bamako,           2565,           1514,           1369,           1192,           4952,           1288,              6
      Singapore,             to,   Buenos Aires,           2189,           1272,            988,           1575,           4952,           1288,              6
      Trondheim,             to,  Alice Springs,           1490,            675,           2431,           1482,           4956,           1289,              6
         Hobart,             to,         Bamako,           2523,           1644,           1369,           1192,           4956,           1289,              6
        Mombasa,             to,        Spokane,           1713,           1320,            550,            892,           4956,           1289,              6
        Calgary,             to,           Aden,            577,            832,           1764,           1188,           4956,           1289,              6
          Lhasa,             to,       New York,           2100,           1054,            864,            956,           4956,           1289,              6
         Bamako,             to,         Hobart,           1369,           1192,           2523,           1644,           4956,           1289,              6
           Cebu,             to,       Salvador,           2354,           1214,           1126,           1385,           4956,           1289,              6
      Goose Bay,             to,        Chengdu,            952,            789,           2164,           1051,           4956,           1289,              6
          Dhaka,             to,       New York,           2094,           1109,            864,            956,           4956,           1289,              6
           Hilo,             to,           Bern,            268,           1144,           1480,            886,           4956,           1289,              6
           Aden,             to,        Calgary,           1764,           1188,            577,            832,           4956,           1289,              6
   Philadelphia,             to,         Urumqi,            848,            972,           2087,            924,           4956,           1289,              6
           Bern,             to,           Hilo,           1480,            886,            268,           1144,           4956,           1289,              6
    Rockhampton,             to,           Lyon,           2553,           1481,           1455,            905,           4956,           1289,              6
        Spokane,             to,        Mombasa,            550,            892,           1713,           1320,           4956,           1289,              6
        Chengdu,             to,      Goose Bay,           2164,           1051,            952,            789,           4956,           1289,              6
      Stockholm,             to,    Broken Hill,           1551,            736,           2486,           1550,           4956,           1289,              6
       Salvador,             to,           Cebu,           1126,           1385,           2354,           1214,           4956,           1289,              6
    Porto Velho,             to,        Bangkok,            941,           1349,           2170,           1188,           4956,           1289,              6
       New York,             to,          Lhasa,            864,            956,           2100,           1054,           4956,           1289,              6
      Mahajanga,             to,       Bismarck,           1769,           1416,            643,            898,           4956,           1289,              6
  Alice Springs,             to,      Trondheim,           2431,           1482,           1490,            675,           4956,           1289,              6
       New York,             to,          Dhaka,            864,            956,           2094,           1109,           4956,           1289,              6
      Anchorage,             to,         Berlin,            295,            707,           1528,            831,           4956,           1289,              6
           Lyon,             to,    Rockhampton,           1455,            905,           2553,           1481,           4956,           1289,              6
         Urumqi,             to,   Philadelphia,           2087,            924,            848,            972,           4956,           1289,              6
    Broken Hill,             to,      Stockholm,           2486,           1550,           1551,            736,           4956,           1289,              6
         Berlin,             to,      Anchorage,           1528,            831,            295,            707,           4956,           1289,              6
        Bangkok,             to,    Porto Velho,           2170,           1188,            941,           1349,           4956,           1289,              6
       Bismarck,             to,      Mahajanga,            643,            898,           1769,           1416,           4956,           1289,              6
   Punta Arenas,             to,      Volgograd,            898,           1777,           1746,            872,           4960,           1290,              6
     Port Sudan,             to,      Vancouver,           1693,           1149,            488,            856,           4960,           1290,              6
         Cairns,             to,         London,           2507,           1424,           1410,            845,           4960,           1290,              6
      Volgograd,             to,   Punta Arenas,           1746,            872,            898,           1777,           4960,           1290,              6
      Vancouver,             to,     Port Sudan,            488,            856,           1693,           1149,           4960,           1290,              6
   Johannesburg,             to,          Tiksi,           1621,           1492,           2384,            514,           4960,           1290,              6
    Livingstone,             to,        Seattle,           1611,           1419,            491,            886,           4960,           1290,              6
        Seattle,             to,        Kampala,            491,            886,           1667,           1281,           4960,           1290,              6
   Christchurch,             to,      Volgograd,           2712,           1650,           1746,            872,           4960,           1290,              6
        Seattle,             to,    Livingstone,            491,            886,           1611,           1419,           4960,           1290,              6
     Kalgoorlie,             to,     Hammerfest,           2346,           1531,           1602,            538,           4960,           1290,              6
          Tiksi,             to,   Johannesburg,           2384,            514,           1621,           1492,           4960,           1290,              6
      Volgograd,             to,   Christchurch,           1746,            872,           2712,           1650,           4960,           1290,              6
         Harare,             to,        Calgary,           1680,           1399,            577,            832,           4960,           1290,              6
         London,             to,         Cairns,           1410,            845,           2507,           1424,           4960,           1290,              6
      Monterrey,             to,       Kandahar,            671,           1086,           1911,           1037,           4960,           1290,              6
         Juneau,             to,      Bucharest,            419,            771,           1651,            912,           4960,           1290,              6
      Bucharest,             to,         Juneau,           1651,            912,            419,            771,           4960,           1290,              6
     Hammerfest,             to,     Kalgoorlie,           1602,            538,           2346,           1531,           4960,           1290,              6
        Jakarta,             to,       Asuncion,           2223,           1339,            993,           1497,           4960,           1290,              6
         Anadyr,             to,     Copenhagen,           2749,            648,           1516,            783,           4960,           1290,              6
        Spokane,             to,       Djibouti,            550,            892,           1752,           1200,           4960,           1290,              6
        Kampala,             to,        Seattle,           1667,           1281,            491,            886,           4960,           1290,              6
     Copenhagen,             to,         Anadyr,           1516,            783,           2749,            648,           4960,           1290,              6
       Kandahar,             to,      Monterrey,           1911,           1037,            671,           1086,           4960,           1290,              6
       Asuncion,             to,        Jakarta,            993,           1497,           2223,           1339,           4960,           1290,              6
        Calgary,             to,         Harare,            577,            832,           1680,           1399,           4960,           1290,              6
       Djibouti,             to,        Spokane,           1752,           1200,            550,            892,           4960,           1290,              6
       Santiago,             to,     Hammerfest,            882,           1550,           1602,            538,           4964,           1291,              6
           Juba,             to,         Anadyr,           1662,           1248,           2749,            648,           4964,           1291,              6
         Muscat,             to,         Denver,           1858,           1111,            625,            965,           4964,           1291,              6
          Dhaka,             to,         Bogota,           2094,           1109,            860,           1245,           4964,           1291,              6
         Berlin,             to,       Brisbane,           1528,            831,           2565,           1514,           4964,           1291,              6
   Port Hedland,             to,       Teresina,           2326,           1449,           1090,           1328,           4964,           1291,              6
        Jakarta,             to,     Georgetown,           2223,           1339,            985,           1242,           4964,           1291,              6
       Salvador,             to,        Beijing,           1126,           1385,           2295,            966,           4964,           1291,              6
       Benghazi,             to,         Anadyr,           1572,           1042,           2749,            648,           4964,           1291,              6
         Newman,             to, Rio De Janeiro,           2335,           1480,           1094,           1466,           4964,           1291,              6
       Brisbane,             to,         Berlin,           2565,           1514,           1528,            831,           4964,           1291,              6
   Christchurch,             to,           Perm,           2712,           1650,           1851,            755,           4964,           1291,              6
         Anadyr,             to,       Benghazi,           2749,            648,           1572,           1042,           4964,           1291,              6
 Rio De Janeiro,             to,         Newman,           1094,           1466,           2335,           1480,           4964,           1291,              6
     Wellington,             to,           Perm,           2735,           1627,           1851,            755,           4964,           1291,              6
     Hammerfest,             to,       Santiago,           1602,            538,            882,           1550,           4964,           1291,              6
         Xining,             to,         Cuiaba,           2158,            995,            988,           1409,           4964,           1291,              6
         Anadyr,             to,           Juba,           2749,            648,           1662,           1248,           4964,           1291,              6
  Easter Island,             to,        Baghdad,            599,           1495,           1746,           1020,           4964,           1291,              6
        Baghdad,             to,  Easter Island,           1746,           1020,            599,           1495,           4964,           1291,              6
    Thunder Bay,             to,      Ahmedabad,            749,            872,           1966,           1118,           4964,           1291,              6
         Sydney,             to,        Algiers,           2547,           1565,           1442,            998,           4964,           1291,              6
         Bogota,             to,          Dhaka,            860,           1245,           2094,           1109,           4964,           1291,              6
        Algiers,             to,         Sydney,           1442,            998,           2547,           1565,           4964,           1291,              6
           Perm,             to,     Wellington,           1851,            755,           2735,           1627,           4964,           1291,              6
         Denver,             to,         Muscat,            625,            965,           1858,           1111,           4964,           1291,              6
        Beijing,             to,       Salvador,           2295,            966,           1126,           1385,           4964,           1291,              6
      Araguaina,             to,      Hong Kong,           1057,           1338,           2279,           1117,           4964,           1291,              6
        Nairobi,             to,         Anadyr,           1693,           1300,           2749,            648,           4964,           1291,              6
      Ahmedabad,             to,    Thunder Bay,           1966,           1118,            749,            872,           4964,           1291,              6
       Teresina,             to,   Port Hedland,           1090,           1328,           2326,           1449,           4964,           1291,              6
           Perm,             to,   Christchurch,           1851,            755,           2712,           1650,           4964,           1291,              6
     Georgetown,             to,        Jakarta,            985,           1242,           2223,           1339,           4964,           1291,              6
      Hong Kong,             to,      Araguaina,           2279,           1117,           1057,           1338,           4964,           1291,              6
         Cuiaba,             to,         Xining,            988,           1409,           2158,            995,           4964,           1291,              6
         Anadyr,             to,        Nairobi,           2749,            648,           1693,           1300,           4964,           1291,              6
       Shanghai,             to,       Salvador,           2323,           1052,           1126,           1385,           4968,           1292,              6
          Dhaka,             to,          Cuzco,           2094,           1109,            884,           1390,           4968,           1292,              6
          Cuzco,             to,          Dhaka,            884,           1390,           2094,           1109,           4968,           1292,              6
     Wellington,             to,        Norilsk,           2735,           1627,           2073,            576,           4968,           1292,              6
       Edmonton,             to,           Aden,            584,            798,           1764,           1188,           4968,           1292,              6
          Kabul,             to,        Houston,           1944,           1012,            703,           1068,           4968,           1292,              6
        Kolkata,             to,  Washington DC,           2074,           1122,            839,            988,           4968,           1292,              6
    Broken Hill,             to,         Madrid,           2486,           1550,           1395,            955,           4968,           1292,              6
       Montreal,             to,          Lhasa,            866,            912,           2100,           1054,           4968,           1292,              6
        Norilsk,             to,         Boston,           2073,            576,            885,            940,           4968,           1292,              6
      Geraldton,             to,       Brasilia,           2283,           1507,           1044,           1419,           4968,           1292,              6
           Aden,             to,       Edmonton,           1764,           1188,            584,            798,           4968,           1292,              6
        Houston,             to,          Kabul,            703,           1068,           1944,           1012,           4968,           1292,              6
        Tbilisi,             to,  San Francisco,           1746,            936,            504,            981,           4968,           1292,              6
         Boston,             to,        Norilsk,            885,            940,           2073,            576,           4968,           1292,              6
        Baghdad,             to,  San Francisco,           1746,           1020,            504,            981,           4968,           1292,              6
       Brasilia,             to,      Geraldton,           1044,           1419,           2283,           1507,           4968,           1292,              6
     Whitehorse,             to, St. Petersburg,            403,            723,           1645,            725,           4968,           1292,              6
       Salvador,             to,       Shanghai,           1126,           1385,           2323,           1052,           4968,           1292,              6
  Washington DC,             to,        Kolkata,            839,            988,           2074,           1122,           4968,           1292,              6
 St. Petersburg,             to,     Whitehorse,           1645,            725,            403,            723,           4968,           1292,              6
  San Francisco,             to,        Baghdad,            504,            981,           1746,           1020,           4968,           1292,              6
           Hilo,             to,        Tripoli,            268,           1144,           1506,           1038,           4968,           1292,              6
  San Francisco,             to,        Tbilisi,            504,            981,           1746,            936,           4968,           1292,              6
        Tripoli,             to,           Hilo,           1506,           1038,            268,           1144,           4968,           1292,              6
        Norilsk,             to,     Wellington,           2073,            576,           2735,           1627,           4968,           1292,              6
         Madrid,             to,    Broken Hill,           1395,            955,           2486,           1550,           4968,           1292,              6
          Lhasa,             to,       Montreal,           2100,           1054,            866,            912,           4968,           1292,              6
        Spokane,             to,       Lilongwe,            550,            892,           1694,           1379,           4972,           1293,              6
         Naples,             to,          Pevek,           1532,            960,           2709,            558,           4972,           1293,              6
          Dhaka,             to,       Montreal,           2094,           1109,            866,            912,           4972,           1293,              6
         Munich,             to,          Pevek,           1507,            878,           2709,            558,           4972,           1293,              6
     Kalgoorlie,             to,      Fortaleza,           2346,           1531,           1121,           1316,           4972,           1293,              6
   Port Moresby,             to,         Lisbon,           2533,           1368,           1355,            971,           4972,           1293,              6
         Xining,             to,   Campo Grande,           2158,            995,           1002,           1452,           4972,           1293,              6
      Cape Town,             to,       Portland,           1557,           1555,            491,            915,           4972,           1293,              6
     Whitehorse,             to,          Minsk,            403,            723,           1644,            807,           4972,           1293,              6
       Adelaide,             to,          Paris,           2463,           1572,           1436,            871,           4972,           1293,              6
       Lilongwe,             to,        Spokane,           1694,           1379,            550,            892,           4972,           1293,              6
        Calgary,             to,       Lilongwe,            577,            832,           1694,           1379,           4972,           1293,              6
       Montreal,             to,          Dhaka,            866,            912,           2094,           1109,           4972,           1293,              6
          Pevek,             to,         Naples,           2709,            558,           1532,            960,           4972,           1293,              6
   Buenos Aires,             to,        Bangkok,            988,           1575,           2170,           1188,           4972,           1293,              6
         Denver,             to,           Perm,            625,            965,           1851,            755,           4972,           1293,              6
          Minsk,             to,     Whitehorse,           1644,            807,            403,            723,           4972,           1293,              6
   Punta Arenas,             to,         Mumbai,            898,           1777,           1970,           1147,           4972,           1293,              6
          Delhi,             to,        Chicago,           1993,           1068,            757,            931,           4972,           1293,              6
      Fortaleza,             to,     Kalgoorlie,           1121,           1316,           2346,           1531,           4972,           1293,              6
        Rangoon,             to,      Goose Bay,           2137,           1167,            952,            789,           4972,           1293,              6
       Portland,             to,      Cape Town,            491,            915,           1557,           1555,           4972,           1293,              6
          Pevek,             to,         Munich,           2709,            558,           1507,            878,           4972,           1293,              6
      Stockholm,             to,      Fairbanks,           1551,            736,            310,            653,           4972,           1293,              6
        Bangkok,             to,   Buenos Aires,           2170,           1188,            988,           1575,           4972,           1293,              6
      Fairbanks,             to,      Stockholm,            310,            653,           1551,            736,           4972,           1293,              6
           Nome,             to,        Seville,            177,            657,           1376,            987,           4972,           1293,              6
        Seville,             to,           Nome,           1376,            987,            177,            657,           4972,           1293,              6
          Paris,             to,       Adelaide,           1436,            871,           2463,           1572,           4972,           1293,              6
      Goose Bay,             to,        Rangoon,            952,            789,           2137,           1167,           4972,           1293,              6
        Mombasa,             to,       Edmonton,           1713,           1320,            584,            798,           4972,           1293,              6
       Lilongwe,             to,        Calgary,           1694,           1379,            577,            832,           4972,           1293,              6
         Cancun,             to,      Hyderabad,            767,           1133,           2010,           1163,           4972,           1293,              6
         Lisbon,             to,   Port Moresby,           1355,            971,           2533,           1368,           4972,           1293,              6
      Hyderabad,             to,         Cancun,           2010,           1163,            767,           1133,           4972,           1293,              6
        Chicago,             to,          Delhi,            757,            931,           1993,           1068,           4972,           1293,              6
   Campo Grande,             to,         Xining,           1002,           1452,           2158,            995,           4972,           1293,              6
         Mumbai,             to,   Punta Arenas,           1970,           1147,            898,           1777,           4972,           1293,              6
           Perm,             to,         Denver,           1851,            755,            625,            965,           4972,           1293,              6
       Edmonton,             to,        Mombasa,            584,            798,           1713,           1320,           4972,           1293,              6
      Volgograd,             to,     Wellington,           1746,            872,           2735,           1627,           4976,           1294,              6
         Prague,             to,      Fairbanks,           1537,            859,            310,            653,           4976,           1294,              6
       Teresina,             to,         Manila,           1090,           1328,           2326,           1182,           4976,           1294,              6
         Manila,             to,       Teresina,           2326,           1182,           1090,           1328,           4976,           1294,              6
       Honolulu,             to,           Lyon,            229,           1119,           1455,            905,           4976,           1294,              6
    Broken Hill,             to,        Seville,           2486,           1550,           1376,            987,           4976,           1294,              6
     Casablanca,             to,           Nome,           1364,           1031,            177,            657,           4976,           1294,              6
      Fairbanks,             to,         Prague,            310,            653,           1537,            859,           4976,           1294,              6
      Melbourne,             to,           Bern,           2506,           1591,           1480,            886,           4976,           1294,              6
       Benghazi,             to,         Inuvik,           1572,           1042,            417,            579,           4976,           1294,              6
     Wellington,             to,      Volgograd,           2735,           1627,           1746,            872,           4976,           1294,              6
         Mumbai,             to,      St. Louis,           1970,           1147,            737,            981,           4976,           1294,              6
         Inuvik,             to,       Benghazi,            417,            579,           1572,           1042,           4976,           1294,              6
           Bern,             to,      Melbourne,           1480,            886,           2506,           1591,           4976,           1294,              6
        Seville,             to,    Broken Hill,           1376,            987,           2486,           1550,           4976,           1294,              6
      St. Louis,             to,         Mumbai,            737,            981,           1970,           1147,           4976,           1294,              6
           Nome,             to,     Casablanca,            177,            657,           1364,           1031,           4976,           1294,              6
